garden,basement,elevator,balcony,floor (storey),nmbr of rooms,sq_meters,construction year,price,unemployment,Anteil Gruenenwaehler,Berlin,Duesseldorf,Frankfurt,Hamburg,Koeln,Muenchen,Stuttgart
True,True,False,True,-1.0,3.0,73.18,1931.0,329000.0,1,1,1,0,0,0,0,0,0
False,False,False,False,4.0,4.0,96.09,1900.0,329000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,3.0,4.0,83.86,1954.0,329000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,71.39,1918.0,329900.0,2,3,1,0,0,0,0,0,0
False,False,True,True,15.0,3.0,67.48,2020.0,329900.0,3,1,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,62.29,1962.0,330000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,3.0,2.0,53.0,1928.0,330000.0,2,3,1,0,0,0,0,0,0
False,True,True,False,5.0,1.0,30.93,2019.0,330000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,80.0,1900.0,330000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,-1.0,4.0,92.0,1996.0,330000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,81.02,1900.0,330000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,57.1,1918.0,330000.0,3,3,1,0,0,0,0,0,0
False,False,False,False,1.0,3.0,67.79,1921.0,330978.0,1,3,1,0,0,0,0,0,0
True,False,False,False,1.0,2.0,56.06,1991.0,331000.0,1,2,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,98.0,1901.0,331600.0,2,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,3.0,98.0,1901.0,331600.0,2,3,1,0,0,0,0,0,0
False,False,False,True,4.0,2.0,48.95,1904.0,332860.0,1,3,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.0,65.98,1927.0,332900.0,1,2,1,0,0,0,0,0,0
True,True,True,True,-1.0,3.0,78.18,1984.0,332900.0,2,3,1,0,0,0,0,0,0
False,True,False,True,4.0,2.0,67.89,1909.0,333000.0,3,2,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,56.0,1996.0,334000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,86.17,1919.0,334300.0,2,1,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,52.4,1937.0,324500.0,1,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,63.67,1955.0,334900.0,3,3,1,0,0,0,0,0,0
True,False,False,False,-1.0,3.0,83.0,1964.0,335000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,78.1,1900.0,335000.0,2,3,1,0,0,0,0,0,0
True,True,False,True,2.0,3.0,75.5,1919.0,335000.0,1,1,1,0,0,0,0,0,0
False,False,True,True,3.0,2.0,63.0,1895.0,335000.0,3,3,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.0,57.0,1910.0,335000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,3.0,69.67,1933.0,335000.0,2,2,1,0,0,0,0,0,0
False,False,False,False,-1.0,3.0,69.67,1933.0,335000.0,2,2,1,0,0,0,0,0,0
True,True,False,True,-1.0,3.0,69.42,1933.0,335000.0,2,2,1,0,0,0,0,0,0
False,False,True,True,8.0,3.0,73.2,2020.0,335900.0,3,1,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,71.0,1900.0,336000.0,3,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,63.75,1998.0,336000.0,2,1,1,0,0,0,0,0,0
False,True,True,False,1.0,2.0,62.55,2021.0,338000.0,1,1,1,0,0,0,0,0,0
False,True,False,True,1.0,2.5,70.61,1930.0,338500.0,1,3,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,60.53,1910.0,339000.0,3,2,1,0,0,0,0,0,0
False,True,False,False,4.0,5.0,162.0,1910.0,339000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,4.0,5.0,162.0,1910.0,339000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,77.02,1910.0,339000.0,1,2,1,0,0,0,0,0,0
True,True,False,False,2.0,2.0,42.0,1930.0,339000.0,3,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,77.02,1910.0,339000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,77.02,1910.0,339000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,2.0,3.5,99.88,1905.0,339000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,75.3,1905.0,339000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,77.0,1910.0,339000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,79.93,1908.0,339000.0,3,3,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,69.56,1906.0,339800.0,2,2,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,74.0,1952.0,340000.0,3,1,1,0,0,0,0,0,0
False,True,True,False,-1.0,4.0,98.63,1996.0,340000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,4.0,98.63,1996.0,340000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,63.65,1908.0,340000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,4.0,3.0,88.5,2000.0,340000.0,2,1,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,67.0,1962.0,340000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,4.0,2.0,63.43,1912.0,341611.0,2,3,1,0,0,0,0,0,0
True,True,False,True,2.0,1.0,53.51,2022.0,342000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,58.25,1915.0,342000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,69.61,1908.0,342000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,69.07,1894.0,342000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,34.71,2021.0,342000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,34.71,2021.0,342000.0,2,2,1,0,0,0,0,0,0
True,True,False,True,3.0,2.0,64.5,1967.0,342500.0,1,2,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,76.12,2020.0,342900.0,3,1,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,73.02,2020.0,342900.0,3,1,1,0,0,0,0,0,0
False,True,False,False,2.0,4.0,86.18,1910.0,343000.0,3,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,70.0,2021.0,343000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,70.0,2021.0,343000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,4.0,2.0,63.75,1912.0,343334.0,2,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,55.0,1987.0,344000.0,1,3,1,0,0,0,0,0,0
False,True,True,False,-1.0,4.0,95.21,1930.0,344700.0,2,1,1,0,0,0,0,0,0
True,True,True,False,-1.0,2.0,50.46,2023.0,345000.0,3,1,1,0,0,0,0,0,0
False,True,True,False,3.0,2.0,59.67,1953.0,345000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,5.0,1.5,51.44,1996.0,345000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,5.0,3.0,82.0,1972.0,345000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,87.5,1972.0,345000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,4.0,2.0,63.97,1905.0,345500.0,2,3,1,0,0,0,0,0,0
False,True,True,False,-1.0,3.0,77.83,1984.0,345900.0,2,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.0,80.0,1910.0,347500.0,1,2,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,80.06,1919.0,348000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,64.87,2021.0,348000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,64.79,2021.0,348000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,64.8,2021.0,348000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,65.06,2021.0,348000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,4.0,2.0,50.74,1890.0,348450.0,2,3,1,0,0,0,0,0,0
False,True,True,False,4.0,2.0,68.0,1998.0,348500.0,1,1,1,0,0,0,0,0,0
False,False,True,True,8.0,3.0,75.96,2020.0,348900.0,3,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,3.0,75.0,1894.0,349000.0,3,2,1,0,0,0,0,0,0
False,True,False,False,2.0,3.0,76.98,1900.0,349000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,3.0,3.0,77.01,1900.0,349000.0,2,3,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,79.0,1998.0,349000.0,1,1,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,52.0,1936.0,349000.0,1,2,1,0,0,0,0,0,0
False,False,True,True,6.0,2.0,60.5,1966.0,349000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,2.0,2.5,61.33,2021.0,349000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,70.56,1910.0,349000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,2.0,3.0,76.98,1900.0,349000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,3.0,3.0,77.01,1900.0,349000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,77.01,1900.0,349000.0,2,3,1,0,0,0,0,0,0
False,False,True,True,6.0,2.0,60.5,1963.0,349000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,1.0,3.0,58.68,2021.0,349000.0,3,1,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,60.75,1959.0,349000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,70.15,1996.0,349000.0,1,1,1,0,0,0,0,0,0
True,True,True,True,2.0,2.0,75.0,1905.0,349000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,3.0,3.0,88.19,1900.0,349000.0,2,1,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,90.87,1900.0,349000.0,2,1,1,0,0,0,0,0,0
False,False,False,True,3.0,3.0,77.0,1900.0,349000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,3.0,3.0,77.0,1900.0,349000.0,2,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,76.12,2020.0,349900.0,3,1,1,0,0,0,0,0,0
False,False,True,True,8.0,3.0,76.16,2020.0,349900.0,3,1,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,78.0,1995.0,350000.0,3,1,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,50.0,1959.0,350000.0,3,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,56.0,1900.0,350000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,2.0,5.0,123.34,1939.0,350000.0,1,1,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,65.0,1976.0,350000.0,1,2,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,61.0,1904.0,350000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,69.0,1900.0,350000.0,1,1,1,0,0,0,0,0,0
False,False,False,True,1.0,1.0,37.0,1900.0,350000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,3.0,80.48,1952.0,350000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,59.34,1908.0,350000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,60.0,1900.0,350000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,67.17,1972.0,350000.0,1,2,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,67.17,1971.0,350000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,86.0,1996.0,350000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,75.0,1963.0,350000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,41.94,2022.0,350120.0,2,2,1,0,0,0,0,0,0
False,False,False,False,2.0,3.0,76.07,1995.0,351000.0,1,3,1,0,0,0,0,0,0
False,False,True,False,-1.0,1.0,49.37,2021.0,351700.0,1,3,1,0,0,0,0,0,0
True,False,True,False,-1.0,1.0,49.37,2021.0,351700.0,1,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,1.0,41.97,2023.0,351709.0,1,2,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,82.65,1933.0,352000.0,3,1,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,82.86,1906.0,353232.0,1,2,1,0,0,0,0,0,0
True,True,True,True,1.0,1.0,47.0,2019.0,354000.0,1,3,1,0,0,0,0,0,0
True,True,True,True,-1.0,1.0,47.0,2019.0,354000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,3.0,3.0,71.0,1996.0,354000.0,2,1,1,0,0,0,0,0,0
True,True,False,False,2.0,3.0,77.0,1935.0,355000.0,2,2,1,0,0,0,0,0,0
True,True,False,True,2.0,3.0,76.7,1934.0,355000.0,2,2,1,0,0,0,0,0,0
False,False,True,False,1.0,2.0,36.2,2023.0,355000.0,2,2,1,0,0,0,0,0,0
False,False,True,False,1.0,2.0,35.11,2023.0,355000.0,2,2,1,0,0,0,0,0,0
False,False,True,False,-1.0,3.0,67.35,1960.0,355998.0,1,2,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,75.91,2022.0,356000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,65.0,2021.0,356000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,65.01,2021.0,356000.0,1,1,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,41.94,2022.0,356650.0,2,2,1,0,0,0,0,0,0
False,False,True,True,15.0,3.0,73.2,2020.0,356900.0,3,1,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,62.11,1904.0,357200.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,80.0,1900.0,357800.0,2,3,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,80.0,1900.0,357800.0,2,3,1,0,0,0,0,0,0
True,True,False,True,4.0,2.0,70.0,1894.0,358000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,58.0,1909.0,358619.0,1,3,1,0,0,0,0,0,0
False,True,True,True,3.0,3.0,58.67,2021.0,359000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,93.83,1919.0,359100.0,2,1,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,67.33,1912.0,359440.8,1,3,1,0,0,0,0,0,0
True,True,True,False,-1.0,2.0,47.39,2021.0,359740.0,3,1,1,0,0,0,0,0,0
False,False,True,True,7.0,3.0,79.32,2020.0,359900.0,3,1,1,0,0,0,0,0,0
False,False,True,True,12.0,3.0,75.96,2020.0,359900.0,3,1,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,68.0,1957.0,360000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,42.6,1935.0,360000.0,3,2,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,71.73,1908.0,360000.0,1,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,68.15,1960.0,360226.0,1,2,1,0,0,0,0,0,0
False,False,False,True,5.0,3.0,99.17,1930.0,360900.0,3,2,1,0,0,0,0,0,0
False,False,True,True,8.0,3.0,79.32,2020.0,362900.0,3,1,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.0,66.02,1900.0,363165.0,3,2,1,0,0,0,0,0,0
False,False,True,True,2.0,3.0,68.81,1960.0,363715.0,1,2,1,0,0,0,0,0,0
False,False,False,True,5.0,3.0,98.25,1930.0,363900.0,3,2,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,54.64,2021.0,363900.0,1,3,1,0,0,0,0,0,0
False,False,True,True,13.0,3.0,76.12,2020.0,364900.0,3,1,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,104.22,1989.0,365000.0,1,1,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,92.0,1971.0,365000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,1.0,5.0,117.06,1900.0,365000.0,1,1,1,0,0,0,0,0,0
True,True,False,True,-1.0,3.0,88.73,1919.0,365000.0,1,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,62.89,1915.0,365000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,1.0,3.5,93.35,1922.0,365900.0,3,1,1,0,0,0,0,0,0
True,True,True,True,3.0,3.0,71.24,1900.0,366000.0,2,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,1.0,59.21,1909.0,366101.0,1,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,79.0,1910.0,369000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,66.79,2021.0,369000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,2.0,3.0,82.78,1900.0,369000.0,2,3,1,0,0,0,0,0,0
True,True,False,False,2.0,2.0,47.0,1930.0,369000.0,3,2,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,54.42,1937.0,369000.0,1,3,1,0,0,0,0,0,0
True,True,True,True,5.0,2.0,57.37,2022.0,369000.0,1,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,1.0,52.88,1907.0,369000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,2.0,3.0,83.0,1900.0,369000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,4.0,2.0,73.15,1910.0,369000.0,3,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,55.73,1963.0,369000.0,1,3,1,0,0,0,0,0,0
False,False,True,False,5.0,2.0,41.53,2022.0,369690.0,2,2,1,0,0,0,0,0,0
False,True,True,False,3.0,4.0,96.0,1986.0,369800.0,1,2,1,0,0,0,0,0,0
False,False,True,True,4.0,3.0,69.0,1959.0,370000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,55.0,1908.0,370000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,64.72,1990.0,370000.0,2,2,1,0,0,0,0,0,0
False,False,True,True,-1.0,2.0,62.3,2020.0,370000.0,3,1,1,0,0,0,0,0,0
False,True,True,False,5.0,1.0,45.29,2021.0,370000.0,1,3,1,0,0,0,0,0,0
False,False,True,False,1.0,2.0,52.8,2021.0,371400.0,1,3,1,0,0,0,0,0,0
False,False,True,True,15.0,3.0,76.16,2020.0,371900.0,3,1,1,0,0,0,0,0,0
False,False,True,True,15.0,3.0,75.96,2020.0,371900.0,3,1,1,0,0,0,0,0,0
True,True,True,False,2.0,3.0,79.0,1984.0,372900.0,2,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,73.2,2020.0,374900.0,3,1,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.0,66.11,1900.0,375000.0,2,3,1,0,0,0,0,0,0
False,True,True,False,3.0,3.0,69.64,1973.0,365000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,3.0,3.0,70.84,1910.0,375000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,3.0,3.0,86.6,1900.0,375000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,64.68,2021.0,375000.0,1,1,1,0,0,0,0,0,0
False,False,True,True,3.0,3.0,71.21,1960.0,376401.0,1,2,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,64.91,1906.0,377000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,5.0,2.0,43.0,1998.0,378000.0,3,3,1,0,0,0,0,0,0
False,True,False,False,2.0,3.0,83.0,1900.0,378300.0,2,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,71.62,1960.0,378568.0,1,2,1,0,0,0,0,0,0
False,True,True,True,2.0,1.0,64.0,1910.0,379000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,3.0,7.0,200.0,1909.0,379000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,200.0,1909.0,379000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,3.0,7.0,200.0,1910.0,379000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.5,68.98,1905.0,379000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,6.0,2.0,47.0,2016.0,379000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,70.5,1950.0,379000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,70.5,1950.0,379000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,61.0,1954.0,379000.0,2,2,1,0,0,0,0,0,0
False,False,True,True,9.0,2.0,47.09,1973.0,379000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,10.0,3.0,66.0,1970.0,380000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,2.0,2.0,54.5,1960.0,380000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,10.0,3.0,66.0,1970.0,380000.0,1,3,1,0,0,0,0,0,0
True,True,True,True,2.0,2.0,55.0,1900.0,380000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,2.0,2.0,54.5,1960.0,380000.0,2,3,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,67.0,1964.0,380000.0,1,2,1,0,0,0,0,0,0
True,True,False,True,3.0,2.0,76.5,1894.0,380000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,4.0,3.0,70.0,1900.0,380000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,85.0,1974.0,380000.0,2,2,1,0,0,0,0,0,0
False,False,True,True,10.0,3.0,66.0,1970.0,380000.0,1,3,1,0,0,0,0,0,0
False,True,True,False,2.0,2.0,62.62,2021.0,380000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,65.0,2021.0,380000.0,1,1,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,97.34,1959.0,384000.0,1,2,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,76.16,2020.0,384900.0,3,1,1,0,0,0,0,0,0
False,True,False,False,4.0,2.0,60.0,1890.0,385000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,57.0,1906.0,385000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,87.35,1900.0,385000.0,1,1,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,64.72,1990.0,385000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,70.0,1964.0,385000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,66.52,1994.0,385000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,1.0,3.0,76.0,1957.0,385000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,2.0,2.0,55.49,2021.0,385000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,2.0,1.0,60.39,2022.0,385500.0,2,2,1,0,0,0,0,0,0
True,True,False,True,3.0,3.0,84.6,1906.0,386456.0,1,2,1,0,0,0,0,0,0
False,True,True,True,2.0,2.5,58.14,2021.0,386500.0,3,1,1,0,0,0,0,0,0
False,True,True,True,11.0,3.0,81.0,1970.0,387000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,118.0,2016.0,388000.0,1,1,1,0,0,0,0,0,0
False,False,True,True,1.0,2.0,46.92,2023.0,388498.0,1,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,70.0,1905.0,388500.0,1,3,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,65.94,1905.0,389000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,70.0,1966.0,389000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,66.0,1905.0,389000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,65.94,1905.0,389000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,2.0,3.0,91.57,1919.0,389000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,58.0,1964.0,389000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,2.0,4.0,76.0,1958.0,389000.0,3,3,1,0,0,0,0,0,0
False,False,False,True,2.0,3.0,92.0,1919.0,389000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,51.0,1890.0,389000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,66.0,1905.0,389000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,91.5,1919.0,389000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,86.0,1906.0,389800.0,2,2,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,59.01,1996.0,389900.0,2,1,1,0,0,0,0,0,0
False,True,True,False,-1.0,3.0,56.78,2023.0,390000.0,3,1,1,0,0,0,0,0,0
True,True,False,False,-1.0,2.0,72.0,1904.0,390000.0,2,3,1,0,0,0,0,0,0
False,True,True,False,1.0,1.0,57.0,1995.0,390000.0,1,1,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,62.0,2000.0,390000.0,3,1,1,0,0,0,0,0,0
True,True,True,True,-1.0,2.0,64.0,1996.0,390000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,72.42,1912.0,390325.47,1,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,2.0,61.0,1904.0,391211.0,2,3,1,0,0,0,0,0,0
False,False,True,True,2.0,2.0,40.04,2023.0,393000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,89.34,1899.0,393500.0,1,1,1,0,0,0,0,0,0
False,True,False,True,3.0,4.0,87.46,1984.0,393570.0,3,1,1,0,0,0,0,0,0
True,True,True,False,-1.0,2.0,63.8,2021.0,394900.0,2,2,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.5,70.0,1900.0,395000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,71.07,1886.0,395000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,78.04,1937.0,395000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,4.0,3.0,72.52,1927.0,395000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,66.25,1990.0,395000.0,2,2,1,0,0,0,0,0,0
True,True,False,True,1.0,3.0,88.73,1919.0,395000.0,1,1,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,73.37,1950.0,395000.0,2,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,2.0,66.04,2020.0,395000.0,3,1,1,0,0,0,0,0,0
True,True,True,True,-1.0,1.0,44.92,2021.0,395000.0,2,3,1,0,0,0,0,0,0
True,True,True,True,3.0,2.0,66.83,1904.0,395000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,88.0,1900.0,396000.0,1,1,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,72.8,1910.0,396220.0,3,3,1,0,0,0,0,0,0
False,True,False,True,4.0,1.0,61.0,1900.0,396500.0,1,3,1,0,0,0,0,0,0
False,False,False,True,1.0,3.0,94.41,1907.0,396522.0,2,1,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,80.67,1974.0,396820.0,1,2,1,0,0,0,0,0,0
False,True,True,False,3.0,2.0,53.46,1905.0,398000.0,1,3,1,0,0,0,0,0,0
True,True,True,True,1.0,2.0,47.0,1998.0,398000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,65.0,1905.0,398800.0,1,3,1,0,0,0,0,0,0
